,Date,Season,Regular Season,Home Team 1,Away Team 2,score1,score2,Home Team,Away Team,Home Team 1.1,Away Team 2.1,Streak Home Team,Streak Away Team,Did Star Player  play,Home Team Won,Weighted_Team_PER,Weighted_opposition_PER,win_streak_Home,lose_streak_Home,win_streak_Away,lose_streak_Away
0,27/10/2015,2015/2016,1,CHI,CLE,97,95,1,0,CHI,CLE,W0,W0,1,1,12.469305707015632,22.606882352941177,0,0,0,0
1,01/01/2015,2015/2016,1,ATL,DET,94,106,0,1,ATL,DET,W0,W0,1,0,14.316003909351899,14.461756291236062,0,0,0,0
2,27/10/2015,2015/2016,1,GSW,NOP,111,95,1,0,GSW,NOP,W0,W0,1,1,13.38971878108328,25.0,0,0,0,0
3,28/10/2015,2015/2016,1,ORL,WAS,87,88,0,1,ORL,WAS,W0,W0,0,0,14.955365296803652,19.8,0,0,0,0
4,28/10/2015,2015/2016,1,BOS,PHI,112,95,1,0,BOS,PHI,W0,W0,1,1,13.913511404561827,12.963125543635835,0,0,0,0
5,28/10/2015,2015/2016,1,DET,UTA,92,87,1,0,DET,UTA,W1,W0,0,1,14.461756291236062,18.3,1,0,0,0
6,28/10/2015,2015/2016,1,MIA,CHO,104,94,1,0,MIA,CHO,W0,W0,1,1,15.816376954192632,20.8,0,0,0,0
7,28/10/2015,2015/2016,1,BRK,CHI,100,115,0,1,BRK,CHI,W0,W1,0,0,14.408273039971531,21.492318992654774,0,0,1,0
8,28/10/2015,2015/2016,1,TOR,IND,106,99,1,0,TOR,IND,W0,W0,1,1,13.769058295964122,20.9,0,0,0,0
9,28/10/2015,2015/2016,1,MIL,NYK,97,122,0,1,MIL,NYK,W0,W0,0,0,14.825365730194893,14.374319203758903,0,0,0,0
10,28/10/2015,2015/2016,1,MEM,CLE,76,106,0,1,MEM,CLE,W0,L1,0,0,14.811153289949386,22.606882352941177,0,0,0,1
11,28/10/2015,2015/2016,1,OKC,SAS,112,106,1,0,OKC,SAS,W0,W0,1,1,13.080726131779471,24.246153846153845,0,0,0,0
12,28/10/2015,2015/2016,1,HOU,DEN,85,105,0,1,HOU,DEN,W0,W0,0,0,14.056677913679179,14.915460030165912,0,0,0,0
13,28/10/2015,2015/2016,1,POR,NOP,112,94,1,0,POR,NOP,W0,L1,0,1,15.288328693679762,25.0,0,0,0,1
14,28/10/2015,2015/2016,1,SAC,LAC,104,111,0,1,SAC,LAC,W0,W0,0,0,13.807294573201984,20.6,0,0,0,0
15,28/10/2015,2015/2016,1,PHO,DAL,95,111,0,1,PHO,DAL,W0,W0,0,0,13.565183530893892,14.673795025286406,0,0,0,0
16,28/10/2015,2015/2016,1,LAL,MIN,111,112,0,1,LAL,MIN,W0,W0,0,0,13.253370501773947,15.161460997442456,0,0,0,0
17,29/10/2015,2015/2016,1,IND,MEM,103,112,0,1,IND,MEM,L1,L1,0,0,13.898029954633024,17.7,0,1,0,1
18,29/10/2015,2015/2016,1,NYK,ATL,101,112,0,1,NYK,ATL,W1,L1,1,0,14.374319203758903,21.3,1,0,0,1
19,29/10/2015,2015/2016,1,LAC,DAL,104,88,1,0,LAC,DAL,W1,W1,1,1,15.505151554572654,14.673795025286406,1,0,1,0
20,30/10/2015,2015/2016,1,ORL,OKC,136,139,0,1,ORL,OKC,L1,W1,0,0,14.955365296803652,27.890315315315316,0,1,1,0
21,30/10/2015,2015/2016,1,PHI,UTA,71,99,0,1,PHI,UTA,L1,L1,0,0,12.963125543635835,18.3,0,1,0,1
22,30/10/2015,2015/2016,1,CLE,MIA,102,92,1,0,CLE,MIA,W1,W1,1,1,12.347307464705386,15.816376954192632,1,0,1,0
23,30/10/2015,2015/2016,1,DET,CHI,98,94,1,0,DET,CHI,W2,W2,0,1,14.461756291236062,21.492318992654774,2,0,2,0
24,30/10/2015,2015/2016,1,BOS,TOR,103,113,0,1,BOS,TOR,W1,W1,1,0,13.913511404561827,21.85290893015031,1,0,1,0
25,30/10/2015,2015/2016,1,ATL,CHO,97,94,1,0,ATL,CHO,W1,L1,1,1,14.316003909351899,20.8,1,0,0,1
26,30/10/2015,2015/2016,1,MIL,WAS,113,118,0,1,MIL,WAS,L1,W1,0,0,14.825365730194893,19.8,0,1,1,0
27,30/10/2015,2015/2016,1,SAS,BRK,102,75,1,0,SAS,BRK,L1,L1,1,1,14.623290043290043,14.408273039971531,0,1,0,1
28,30/10/2015,2015/2016,1,DEN,MIN,78,95,0,1,DEN,MIN,W1,W1,0,0,14.915460030165912,15.161460997442456,1,0,1,0
29,30/10/2015,2015/2016,1,HOU,GSW,92,112,0,1,HOU,GSW,L1,W1,0,0,14.056677913679179,23.101541472963056,0,1,1,0
30,30/10/2015,2015/2016,1,SAC,LAL,132,114,1,0,SAC,LAL,L1,L1,1,1,13.807294573201984,13.253370501773947,0,1,0,1
31,30/10/2015,2015/2016,1,PHO,POR,110,92,1,0,PHO,POR,L1,W1,0,1,13.565183530893892,15.288328693679762,0,1,1,0
32,31/10/2015,2015/2016,1,IND,UTA,76,97,0,1,IND,UTA,L2,W1,1,0,13.898029954633024,18.3,0,2,1,0
33,31/10/2015,2015/2016,1,WAS,NYK,110,117,0,1,WAS,NYK,W2,L1,1,0,13.85056530214425,14.374319203758903,2,0,0,1
34,31/10/2015,2015/2016,1,NOP,GSW,120,134,0,1,NOP,GSW,L2,W2,1,0,13.031279357231146,23.101541472963056,0,2,2,0
35,31/10/2015,2015/2016,1,MEM,BRK,101,91,1,0,MEM,BRK,W1,L2,0,1,14.811153289949386,14.408273039971531,1,0,0,2
36,31/10/2015,2015/2016,1,POR,PHO,90,101,0,1,POR,PHO,L1,W1,0,0,15.288328693679762,13.565183530893892,0,1,1,0
37,31/10/2015,2015/2016,1,LAC,SAC,114,109,1,0,LAC,SAC,W2,W1,1,1,15.505151554572654,23.6,2,0,1,0
38,01/11/2015,2015/2016,1,CHO,ATL,92,94,0,1,CHO,ATL,L2,W2,1,0,15.088621458995336,21.3,0,2,2,0
39,01/11/2015,2015/2016,1,BOS,SAS,87,95,0,1,BOS,SAS,L1,W1,1,0,13.913511404561827,24.246153846153845,0,1,1,0
40,01/11/2015,2015/2016,1,MIA,HOU,109,89,1,0,MIA,HOU,L1,L2,1,1,15.816376954192632,25.3,0,1,0,2
41,01/11/2015,2015/2016,1,TOR,MIL,106,87,1,0,TOR,MIL,W2,L2,1,1,13.769058295964122,14.825365730194893,2,0,0,2
42,01/11/2015,2015/2016,1,CHI,ORL,92,87,1,0,CHI,ORL,L1,L2,1,1,12.469305707015632,14.955365296803652,0,1,0,2
43,01/11/2015,2015/2016,1,OKC,DEN,117,93,1,0,OKC,DEN,W2,L1,1,1,13.080726131779471,14.915460030165912,2,0,0,1
44,01/11/2015,2015/2016,1,LAL,DAL,93,103,0,1,LAL,DAL,L2,L1,0,0,13.253370501773947,14.673795025286406,0,2,0,1
45,02/11/2015,2015/2016,1,PHI,CLE,100,107,0,1,PHI,CLE,L2,W2,0,0,12.963125543635835,22.606882352941177,0,2,2,0
46,02/11/2015,2015/2016,1,BRK,MIL,96,103,0,1,BRK,MIL,L3,L3,0,0,14.408273039971531,14.825365730194893,0,3,0,3
47,02/11/2015,2015/2016,1,NYK,SAS,84,94,0,1,NYK,SAS,W1,W2,0,0,14.374319203758903,24.246153846153845,1,0,2,0
48,02/11/2015,2015/2016,1,HOU,OKC,110,105,1,0,HOU,OKC,L3,W3,1,1,14.056677913679179,27.890315315315316,0,3,3,0
49,02/11/2015,2015/2016,1,MIN,POR,101,106,0,1,MIN,POR,W2,L2,0,0,15.161460997442456,15.288328693679762,2,0,0,2
50,02/11/2015,2015/2016,1,GSW,MEM,119,69,1,0,GSW,MEM,W3,W2,1,1,13.38971878108328,17.7,3,0,2,0
51,02/11/2015,2015/2016,1,LAC,PHO,102,96,1,0,LAC,PHO,W3,W2,1,1,15.505151554572654,13.565183530893892,3,0,2,0
52,03/11/2015,2015/2016,1,CHO,CHI,130,105,1,0,CHO,CHI,L3,W1,0,1,15.088621458995336,21.492318992654774,0,3,1,0
53,03/11/2015,2015/2016,1,MIA,ATL,92,98,0,1,MIA,ATL,W1,W3,0,0,15.816376954192632,21.3,1,0,3,0
54,03/11/2015,2015/2016,1,DET,IND,82,94,0,1,DET,IND,W3,L3,0,0,14.461756291236062,20.9,3,0,0,3
55,03/11/2015,2015/2016,1,NOP,ORL,94,103,0,1,NOP,ORL,L3,L3,1,0,13.031279357231146,14.955365296803652,0,3,0,3
56,03/11/2015,2015/2016,1,DAL,TOR,91,102,0,1,DAL,TOR,W1,W3,0,0,14.673795025286406,21.85290893015031,1,0,3,0
57,03/11/2015,2015/2016,1,SAC,MEM,89,103,0,1,SAC,MEM,L1,L1,0,0,13.807294573201984,17.7,0,1,0,1
58,03/11/2015,2015/2016,1,LAL,DEN,109,120,0,1,LAL,DEN,L3,L2,0,0,13.253370501773947,14.915460030165912,0,3,0,2
59,04/11/2015,2015/2016,1,IND,BOS,100,98,1,0,IND,BOS,W1,L2,1,1,13.898029954633024,21.5,1,0,0,2
60,04/11/2015,2015/2016,1,WAS,SAS,102,99,1,0,WAS,SAS,L1,W3,1,1,13.85056530214425,24.246153846153845,0,1,3,0
61,04/11/2015,2015/2016,1,MIL,PHI,91,87,1,0,MIL,PHI,W1,L3,0,1,14.825365730194893,12.963125543635835,1,0,0,3
62,04/11/2015,2015/2016,1,OKC,TOR,98,103,0,1,OKC,TOR,L1,W4,1,0,13.080726131779471,21.85290893015031,0,1,4,0
63,04/11/2015,2015/2016,1,HOU,ORL,119,114,1,0,HOU,ORL,W1,W1,1,1,14.056677913679179,14.955365296803652,1,0,1,0
64,04/11/2015,2015/2016,1,ATL,BRK,101,87,1,0,ATL,BRK,W4,L4,1,1,14.316003909351899,14.408273039971531,4,0,0,4
65,04/11/2015,2015/2016,1,CLE,NYK,96,86,1,0,CLE,NYK,W3,L1,1,1,12.347307464705386,14.374319203758903,3,0,0,1
66,04/11/2015,2015/2016,1,UTA,POR,92,108,0,1,UTA,POR,W2,W1,0,0,14.140003873216706,15.288328693679762,2,0,1,0
67,04/11/2015,2015/2016,1,PHO,SAC,118,97,1,0,PHO,SAC,L1,L2,0,1,13.565183530893892,23.6,0,1,0,2
68,04/11/2015,2015/2016,1,GSW,LAC,112,108,1,0,GSW,LAC,W4,W4,1,1,13.38971878108328,20.6,4,0,4,0
69,05/11/2015,2015/2016,1,MIN,MIA,84,96,0,1,MIN,MIA,L1,L1,0,0,15.161460997442456,15.816376954192632,0,1,0,1
70,05/11/2015,2015/2016,1,CHI,OKC,104,98,1,0,CHI,OKC,L1,L2,1,1,12.469305707015632,27.890315315315316,0,1,0,2
71,05/11/2015,2015/2016,1,DAL,CHO,94,108,0,1,DAL,CHO,L1,W1,0,0,14.673795025286406,20.8,0,1,1,0
72,05/11/2015,2015/2016,1,DEN,UTA,84,96,0,1,DEN,UTA,W1,L1,0,0,14.915460030165912,18.3,1,0,0,1
73,05/11/2015,2015/2016,1,POR,MEM,115,96,1,0,POR,MEM,W2,W1,0,1,15.288328693679762,17.7,2,0,1,0
74,06/11/2015,2015/2016,1,ORL,TOR,92,87,1,0,ORL,TOR,L1,W5,0,1,14.955365296803652,21.85290893015031,0,1,5,0
75,06/11/2015,2015/2016,1,NYK,MIL,92,99,0,1,NYK,MIL,L2,W2,0,0,14.374319203758903,14.825365730194893,0,2,2,0
76,06/11/2015,2015/2016,1,BOS,WAS,118,98,1,0,BOS,WAS,L3,W1,1,1,13.913511404561827,19.8,0,3,1,0
77,06/11/2015,2015/2016,1,CLE,PHI,108,102,1,0,CLE,PHI,W4,L4,1,1,12.347307464705386,12.963125543635835,4,0,0,4
78,06/11/2015,2015/2016,1,BRK,LAL,98,104,0,1,BRK,LAL,L5,L4,0,0,14.408273039971531,13.253370501773947,0,5,0,4
79,06/11/2015,2015/2016,1,NOP,ATL,115,121,0,1,NOP,ATL,L4,W5,1,0,13.031279357231146,21.3,0,4,5,0
80,06/11/2015,2015/2016,1,IND,MIA,90,87,1,0,IND,MIA,W2,W1,1,1,13.898029954633024,15.816376954192632,2,0,1,0
81,06/11/2015,2015/2016,1,PHO,DET,92,100,0,1,PHO,DET,W1,L1,0,0,13.565183530893892,14.461756291236062,1,0,0,1
82,06/11/2015,2015/2016,1,GSW,DEN,119,104,1,0,GSW,DEN,W5,L1,1,1,13.38971878108328,14.915460030165912,5,0,0,1
83,06/11/2015,2015/2016,1,SAC,HOU,110,116,0,1,SAC,HOU,L3,W2,0,0,13.807294573201984,25.3,0,3,2,0
84,07/11/2015,2015/2016,1,CHI,MIN,93,102,0,1,CHI,MIN,W1,L2,1,0,12.469305707015632,15.161460997442456,1,0,0,2
85,07/11/2015,2015/2016,1,PHI,ORL,97,105,0,1,PHI,ORL,L5,W1,0,0,12.963125543635835,14.955365296803652,0,5,1,0
86,07/11/2015,2015/2016,1,ATL,WAS,114,99,1,0,ATL,WAS,W6,L1,1,1,14.316003909351899,19.8,6,0,0,1
87,07/11/2015,2015/2016,1,MIL,BRK,94,86,1,0,MIL,BRK,W3,L6,0,1,14.825365730194893,14.408273039971531,3,0,0,6
88,07/11/2015,2015/2016,1,DAL,NOP,107,98,1,0,DAL,NOP,L2,L5,0,1,14.673795025286406,25.0,0,2,0,5
89,07/11/2015,2015/2016,1,SAS,CHO,114,94,1,0,SAS,CHO,L1,W2,1,1,14.623290043290043,20.8,0,1,2,0
90,07/11/2015,2015/2016,1,UTA,MEM,89,79,1,0,UTA,MEM,W1,L1,1,1,14.140003873216706,17.7,1,0,0,1
91,07/11/2015,2015/2016,1,SAC,GSW,94,103,0,1,SAC,GSW,L4,W6,0,0,13.807294573201984,23.101541472963056,0,4,6,0
92,07/11/2015,2015/2016,1,LAC,HOU,105,109,0,1,LAC,HOU,L1,W3,1,0,15.505151554572654,25.3,0,1,3,0
93,08/11/2015,2015/2016,1,CLE,IND,101,97,1,0,CLE,IND,W5,W3,1,1,12.347307464705386,20.9,5,0,3,0
94,08/11/2015,2015/2016,1,NYK,LAL,99,95,1,0,NYK,LAL,L3,W1,0,1,14.374319203758903,13.253370501773947,0,3,1,0
95,08/11/2015,2015/2016,1,MIA,TOR,96,76,1,0,MIA,TOR,L1,L1,1,1,15.816376954192632,21.85290893015031,0,1,0,1
96,08/11/2015,2015/2016,1,OKC,PHO,124,103,1,0,OKC,PHO,L3,L1,1,1,13.080726131779471,13.565183530893892,0,3,0,1
97,08/11/2015,2015/2016,1,POR,DET,103,120,0,1,POR,DET,W3,W1,0,0,15.288328693679762,14.461756291236062,3,0,1,0
98,09/11/2015,2015/2016,1,PHI,CHI,88,111,0,1,PHI,CHI,L6,L1,0,0,12.963125543635835,21.492318992654774,0,6,0,1
99,09/11/2015,2015/2016,1,IND,ORL,97,84,1,0,IND,ORL,L1,W2,1,1,13.898029954633024,14.955365296803652,0,1,2,0
100,09/11/2015,2015/2016,1,ATL,MIN,107,117,0,1,ATL,MIN,W7,W1,1,0,14.316003909351899,15.161460997442456,7,0,1,0
101,09/11/2015,2015/2016,1,DEN,POR,108,104,1,0,DEN,POR,L2,L1,0,1,14.915460030165912,15.288328693679762,0,2,0,1
102,09/11/2015,2015/2016,1,SAC,SAS,88,106,0,1,SAC,SAS,L5,W1,0,0,13.807294573201984,24.246153846153845,0,5,1,0
103,09/11/2015,2015/2016,1,GSW,DET,109,95,1,0,GSW,DET,W7,W2,1,1,13.38971878108328,14.461756291236062,7,0,2,0
104,09/11/2015,2015/2016,1,LAC,MEM,94,92,1,0,LAC,MEM,L2,L2,1,1,15.505151554572654,17.7,0,2,0,2
105,10/11/2015,2015/2016,1,CLE,UTA,118,114,1,0,CLE,UTA,W6,W2,1,1,12.347307464705386,18.3,6,0,2,0
106,10/11/2015,2015/2016,1,WAS,OKC,101,125,0,1,WAS,OKC,L2,W1,1,0,13.85056530214425,27.890315315315316,0,2,1,0
107,10/11/2015,2015/2016,1,MIA,LAL,101,88,1,0,MIA,LAL,W1,L1,1,1,15.816376954192632,13.253370501773947,1,0,0,1
108,10/11/2015,2015/2016,1,TOR,NYK,109,111,0,1,TOR,NYK,L2,W1,1,0,13.769058295964122,14.374319203758903,0,2,1,0
109,10/11/2015,2015/2016,1,MIN,CHO,95,104,0,1,MIN,CHO,W2,L1,0,0,15.161460997442456,20.8,2,0,0,1
110,10/11/2015,2015/2016,1,MIL,BOS,83,99,0,1,MIL,BOS,W4,W1,0,0,14.825365730194893,21.5,4,0,1,0
111,10/11/2015,2015/2016,1,NOP,DAL,120,105,1,0,NOP,DAL,L6,W1,1,1,13.031279357231146,14.673795025286406,0,6,1,0
112,11/11/2015,2015/2016,1,PHI,TOR,103,119,0,1,PHI,TOR,L7,L3,0,0,12.963125543635835,21.85290893015031,0,7,0,3
113,11/11/2015,2015/2016,1,CHO,NYK,95,93,1,0,CHO,NYK,W1,W2,1,1,15.088621458995336,14.374319203758903,1,0,2,0
114,11/11/2015,2015/2016,1,ORL,LAL,101,99,1,0,ORL,LAL,L1,L2,0,1,14.955365296803652,13.253370501773947,0,1,0,2
115,11/11/2015,2015/2016,1,BOS,IND,91,102,0,1,BOS,IND,W2,W1,1,0,13.913511404561827,20.9,2,0,1,0
116,11/11/2015,2015/2016,1,ATL,NOP,106,98,1,0,ATL,NOP,L1,W1,1,1,14.316003909351899,25.0,0,1,1,0
117,11/11/2015,2015/2016,1,MEM,GSW,84,100,0,1,MEM,GSW,L3,W8,0,0,14.811153289949386,23.101541472963056,0,3,8,0
118,11/11/2015,2015/2016,1,DAL,LAC,118,108,1,0,DAL,LAC,L1,W1,0,1,14.673795025286406,20.6,0,1,1,0
119,11/11/2015,2015/2016,1,HOU,BRK,98,106,0,1,HOU,BRK,W4,L7,1,0,14.056677913679179,14.408273039971531,4,0,0,7
120,11/11/2015,2015/2016,1,DEN,MIL,103,102,1,0,DEN,MIL,W1,L1,0,1,14.915460030165912,14.825365730194893,1,0,0,1
121,11/11/2015,2015/2016,1,SAC,DET,101,92,1,0,SAC,DET,L6,L1,0,1,13.807294573201984,14.461756291236062,0,6,0,1
122,11/11/2015,2015/2016,1,POR,SAS,101,113,0,1,POR,SAS,L2,W2,0,0,15.288328693679762,24.246153846153845,0,2,2,0
123,12/11/2015,2015/2016,1,MIA,UTA,92,91,1,0,MIA,UTA,W2,L1,1,1,15.816376954192632,18.3,2,0,0,1
124,12/11/2015,2015/2016,1,MIN,GSW,116,129,0,1,MIN,GSW,L1,W9,0,0,15.161460997442456,23.101541472963056,0,1,9,0
125,12/11/2015,2015/2016,1,PHO,LAC,118,104,1,0,PHO,LAC,L2,L1,0,1,13.565183530893892,20.6,0,2,0,1
126,13/11/2015,2015/2016,1,IND,MIN,107,103,1,0,IND,MIN,W2,L2,1,1,13.898029954633024,15.161460997442456,2,0,0,2
127,13/11/2015,2015/2016,1,ORL,UTA,102,93,1,0,ORL,UTA,W1,L2,0,1,14.955365296803652,18.3,1,0,0,2
128,13/11/2015,2015/2016,1,TOR,NOP,100,81,1,0,TOR,NOP,W1,L1,1,1,13.769058295964122,25.0,1,0,0,1
129,13/11/2015,2015/2016,1,BOS,ATL,106,93,1,0,BOS,ATL,L1,W1,1,1,13.913511404561827,21.3,0,1,1,0
130,13/11/2015,2015/2016,1,NYK,CLE,84,90,0,1,NYK,CLE,L1,W7,0,0,14.374319203758903,22.606882352941177,0,1,7,0
131,13/11/2015,2015/2016,1,MEM,POR,101,100,1,0,MEM,POR,L4,L3,0,1,14.811153289949386,15.288328693679762,0,4,0,3
132,13/11/2015,2015/2016,1,OKC,PHI,102,85,1,0,OKC,PHI,W2,L8,1,1,13.080726131779471,12.963125543635835,2,0,0,8
133,13/11/2015,2015/2016,1,CHI,CHO,102,97,1,0,CHI,CHO,W1,W2,1,1,12.469305707015632,20.8,1,0,2,0
134,13/11/2015,2015/2016,1,DAL,LAL,90,82,1,0,DAL,LAL,W1,L3,0,1,14.673795025286406,13.253370501773947,1,0,0,3
135,13/11/2015,2015/2016,1,DEN,HOU,107,98,1,0,DEN,HOU,W2,L1,0,1,14.915460030165912,25.3,2,0,0,1
136,13/11/2015,2015/2016,1,SAC,BRK,111,109,1,0,SAC,BRK,W1,W1,0,1,13.807294573201984,14.408273039971531,1,0,1,0
137,14/11/2015,2015/2016,1,LAC,DET,101,96,1,0,LAC,DET,L2,L2,1,1,15.505151554572654,14.461756291236062,0,2,0,2
138,14/11/2015,2015/2016,1,WAS,ORL,108,99,1,0,WAS,ORL,L3,W2,1,1,13.85056530214425,14.955365296803652,0,3,2,0
139,14/11/2015,2015/2016,1,HOU,DAL,98,110,0,1,HOU,DAL,L2,W2,0,0,14.056677913679179,14.673795025286406,0,2,2,0
140,14/11/2015,2015/2016,1,MIL,CLE,108,105,1,0,MIL,CLE,L2,W8,0,1,14.825365730194893,22.606882352941177,0,2,8,0
141,14/11/2015,2015/2016,1,SAS,PHI,92,83,1,0,SAS,PHI,W3,L9,1,1,14.623290043290043,12.963125543635835,3,0,0,9
142,14/11/2015,2015/2016,1,PHO,DEN,105,81,1,0,PHO,DEN,W1,W3,0,1,13.565183530893892,14.915460030165912,1,0,3,0
143,14/11/2015,2015/2016,1,GSW,BRK,107,99,1,0,GSW,BRK,W10,L1,1,1,13.38971878108328,14.408273039971531,10,0,0,1
144,15/11/2015,2015/2016,1,NYK,NOP,95,87,1,0,NYK,NOP,L2,L2,0,1,14.374319203758903,25.0,0,2,0,2
145,15/11/2015,2015/2016,1,MIN,MEM,106,114,0,1,MIN,MEM,L3,W1,0,0,15.161460997442456,17.7,0,3,1,0
146,15/11/2015,2015/2016,1,CHO,POR,106,94,1,0,CHO,POR,L1,L4,1,1,15.088621458995336,15.288328693679762,0,1,0,4
147,15/11/2015,2015/2016,1,ATL,UTA,96,97,0,1,ATL,UTA,L1,L3,1,0,14.316003909351899,18.3,0,1,0,3
148,15/11/2015,2015/2016,1,OKC,BOS,85,100,0,1,OKC,BOS,W3,W1,0,0,13.080726131779471,21.5,3,0,1,0
149,15/11/2015,2015/2016,1,SAC,TOR,107,101,1,0,SAC,TOR,W2,W2,0,1,13.807294573201984,21.85290893015031,2,0,2,0
150,15/11/2015,2015/2016,1,LAL,DET,97,85,1,0,LAL,DET,L4,L3,0,1,13.253370501773947,14.461756291236062,0,4,0,3
151,16/11/2015,2015/2016,1,PHI,DAL,86,92,0,1,PHI,DAL,L10,W3,0,0,12.963125543635835,14.673795025286406,0,10,3,0
152,16/11/2015,2015/2016,1,HOU,BOS,95,111,0,1,HOU,BOS,L3,W2,1,0,14.056677913679179,21.5,0,3,2,0
153,16/11/2015,2015/2016,1,CHI,IND,96,95,1,0,CHI,IND,W2,W3,1,1,12.469305707015632,20.9,2,0,3,0
154,16/11/2015,2015/2016,1,MEM,OKC,122,114,1,0,MEM,OKC,W2,L1,0,1,14.811153289949386,27.890315315315316,2,0,0,1
155,16/11/2015,2015/2016,1,SAS,POR,93,80,1,0,SAS,POR,W4,L5,1,1,14.623290043290043,15.288328693679762,4,0,0,5
156,16/11/2015,2015/2016,1,PHO,LAL,120,101,1,0,PHO,LAL,W2,W1,0,1,13.565183530893892,13.253370501773947,2,0,1,0
157,17/11/2015,2015/2016,1,WAS,MIL,115,86,1,0,WAS,MIL,W1,W1,1,1,13.85056530214425,14.825365730194893,1,0,1,0
158,17/11/2015,2015/2016,1,MIA,MIN,91,103,0,1,MIA,MIN,W3,L4,0,0,15.816376954192632,15.161460997442456,3,0,0,4
159,17/11/2015,2015/2016,1,DET,CLE,104,99,1,0,DET,CLE,L4,L1,0,1,14.461756291236062,22.606882352941177,0,4,0,1
160,17/11/2015,2015/2016,1,NYK,CHO,102,94,1,0,NYK,CHO,W1,W1,0,1,14.374319203758903,20.8,1,0,1,0
161,17/11/2015,2015/2016,1,BRK,ATL,90,88,1,0,BRK,ATL,L2,L2,0,1,14.408273039971531,21.3,0,2,0,2
162,17/11/2015,2015/2016,1,NOP,DEN,98,115,0,1,NOP,DEN,L3,L1,1,0,13.031279357231146,14.915460030165912,0,3,0,1
163,17/11/2015,2015/2016,1,GSW,TOR,115,110,1,0,GSW,TOR,W11,L1,1,1,13.38971878108328,21.85290893015031,11,0,0,1
164,18/11/2015,2015/2016,1,ORL,MIN,104,101,1,0,ORL,MIN,L1,W1,0,1,14.955365296803652,15.161460997442456,0,1,1,0
165,18/11/2015,2015/2016,1,CHO,BRK,116,111,1,0,CHO,BRK,L1,W1,1,1,15.088621458995336,14.408273039971531,0,1,1,0
166,18/11/2015,2015/2016,1,PHI,IND,85,112,0,1,PHI,IND,L11,L1,0,0,12.963125543635835,20.9,0,11,0,1
167,18/11/2015,2015/2016,1,BOS,DAL,102,106,0,1,BOS,DAL,W3,W4,0,0,13.913511404561827,14.673795025286406,3,0,4,0
168,18/11/2015,2015/2016,1,OKC,NOP,110,103,1,0,OKC,NOP,L2,L4,1,1,13.080726131779471,25.0,0,2,0,4
169,18/11/2015,2015/2016,1,ATL,SAC,103,97,1,0,ATL,SAC,L3,W3,1,1,14.316003909351899,23.6,0,3,3,0
170,18/11/2015,2015/2016,1,HOU,POR,108,103,1,0,HOU,POR,L4,L6,1,1,14.056677913679179,15.288328693679762,0,4,0,6
171,18/11/2015,2015/2016,1,SAS,DEN,109,98,1,0,SAS,DEN,W5,W1,1,1,14.623290043290043,14.915460030165912,5,0,1,0
172,18/11/2015,2015/2016,1,UTA,TOR,93,89,1,0,UTA,TOR,W1,L2,1,1,14.140003873216706,21.85290893015031,1,0,0,2
173,18/11/2015,2015/2016,1,PHO,CHI,97,103,0,1,PHO,CHI,W3,W3,0,0,13.565183530893892,21.492318992654774,3,0,3,0
174,19/11/2015,2015/2016,1,MIA,SAC,116,109,1,0,MIA,SAC,L1,L1,1,1,15.816376954192632,23.6,0,1,0,1
175,19/11/2015,2015/2016,1,CLE,MIL,115,100,1,0,CLE,MIL,L2,L1,0,1,12.347307464705386,14.825365730194893,0,2,0,1
176,19/11/2015,2015/2016,1,LAC,GSW,117,124,0,1,LAC,GSW,W1,W12,0,0,15.505151554572654,23.101541472963056,1,0,12,0
177,20/11/2015,2015/2016,1,CHO,PHI,113,88,1,0,CHO,PHI,W1,L12,1,1,15.088621458995336,12.963125543635835,1,0,0,12
178,20/11/2015,2015/2016,1,BOS,BRK,120,95,1,0,BOS,BRK,L1,L1,1,1,13.913511404561827,14.408273039971531,0,1,0,1
179,20/11/2015,2015/2016,1,NOP,SAS,104,90,1,0,NOP,SAS,L5,W6,1,1,13.031279357231146,24.246153846153845,0,5,6,0
180,20/11/2015,2015/2016,1,MEM,HOU,96,84,1,0,MEM,HOU,W3,W1,0,1,14.811153289949386,25.3,3,0,1,0
181,20/11/2015,2015/2016,1,MIN,DET,86,96,0,1,MIN,DET,L1,W1,0,0,15.161460997442456,14.461756291236062,0,1,1,0
182,20/11/2015,2015/2016,1,OKC,NYK,90,93,0,1,OKC,NYK,W1,W2,1,0,13.080726131779471,14.374319203758903,1,0,2,0
183,20/11/2015,2015/2016,1,DAL,UTA,102,93,1,0,DAL,UTA,W5,W2,0,1,14.673795025286406,18.3,5,0,2,0
184,20/11/2015,2015/2016,1,DEN,PHO,107,114,0,1,DEN,PHO,L1,L1,0,0,14.915460030165912,13.565183530893892,0,1,0,1
185,20/11/2015,2015/2016,1,POR,LAC,102,91,1,0,POR,LAC,L7,L1,0,1,15.288328693679762,20.6,0,7,0,1
186,20/11/2015,2015/2016,1,LAL,TOR,91,102,0,1,LAL,TOR,L1,L3,0,0,13.253370501773947,21.85290893015031,0,1,0,3
187,20/11/2015,2015/2016,1,GSW,CHI,106,94,1,0,GSW,CHI,W13,W4,1,1,13.38971878108328,21.492318992654774,13,0,4,0
188,21/11/2015,2015/2016,1,ORL,SAC,91,97,0,1,ORL,SAC,W1,L2,0,0,14.955365296803652,23.6,1,0,0,2
