,Date,Season,Regular Season,Home Team 1,Away Team 2,score1,score2,Home Team,Away Team,Home Team 1.1,Away Team 2.1,Streak Home Team,Streak Away Team,Did Star Player  play,Home Team Won,Weighted_Team_PER,Weighted_opposition_PER,win_streak,lose_streak
0,27/10/2015,2015/2016,1.0,CHI,CLE,97.0,95.0,1.0,0.0,CHI,CLE,W0,W0,1.0,1.0,12.469305707015632,22.606882352941177,0,0
1,01/01/2015,2015/2016,1.0,ATL,DET,94.0,106.0,0.0,1.0,ATL,DET,W0,W0,1.0,0.0,14.316003909351899,14.461756291236062,0,0
2,27/10/2015,2015/2016,1.0,GSW,NOP,111.0,95.0,1.0,0.0,GSW,NOP,W0,W0,1.0,1.0,13.38971878108328,25.0,0,0
3,28/10/2015,2015/2016,1.0,ORL,WAS,87.0,88.0,0.0,1.0,ORL,WAS,W0,W0,0.0,0.0,14.955365296803652,19.8,0,0
4,28/10/2015,2015/2016,1.0,BOS,PHI,112.0,95.0,1.0,0.0,BOS,PHI,W0,W0,1.0,1.0,13.913511404561827,12.963125543635835,0,0
5,28/10/2015,2015/2016,1.0,DET,UTA,92.0,87.0,1.0,0.0,DET,UTA,W1,W0,0.0,1.0,14.461756291236062,18.3,0,0
6,28/10/2015,2015/2016,1.0,MIA,CHO,104.0,94.0,1.0,0.0,MIA,CHO,W0,W0,1.0,1.0,15.816376954192632,20.8,0,0
7,28/10/2015,2015/2016,1.0,BRK,CHI,100.0,115.0,0.0,1.0,BRK,CHI,W0,W1,0.0,0.0,14.408273039971531,21.492318992654774,1,0
8,28/10/2015,2015/2016,1.0,TOR,IND,106.0,99.0,1.0,0.0,TOR,IND,W0,W0,1.0,1.0,13.769058295964122,20.9,0,0
9,28/10/2015,2015/2016,1.0,MIL,NYK,97.0,122.0,0.0,1.0,MIL,NYK,W0,W0,0.0,0.0,14.825365730194893,14.374319203758903,0,0
10,28/10/2015,2015/2016,1.0,MEM,CLE,76.0,106.0,0.0,1.0,MEM,CLE,W0,L1,0.0,0.0,14.811153289949386,22.606882352941177,0,1
11,28/10/2015,2015/2016,1.0,OKC,SAS,112.0,106.0,1.0,0.0,OKC,SAS,W0,W0,1.0,1.0,13.080726131779471,24.246153846153845,0,0
12,28/10/2015,2015/2016,1.0,HOU,DEN,85.0,105.0,0.0,1.0,HOU,DEN,W0,W0,0.0,0.0,14.056677913679179,14.915460030165912,0,0
13,28/10/2015,2015/2016,1.0,POR,NOP,112.0,94.0,1.0,0.0,POR,NOP,W0,L1,0.0,1.0,15.288328693679762,25.0,0,1
14,28/10/2015,2015/2016,1.0,SAC,LAC,104.0,111.0,0.0,1.0,SAC,LAC,W0,W0,0.0,0.0,13.807294573201984,20.6,0,0
15,28/10/2015,2015/2016,1.0,PHO,DAL,95.0,111.0,0.0,1.0,PHO,DAL,W0,W0,0.0,0.0,13.565183530893892,14.673795025286406,0,0
16,28/10/2015,2015/2016,1.0,LAL,MIN,111.0,112.0,0.0,1.0,LAL,MIN,W0,W0,0.0,0.0,13.253370501773947,15.161460997442456,0,0
17,29/10/2015,2015/2016,1.0,IND,MEM,103.0,112.0,0.0,1.0,IND,MEM,L1,L1,0.0,0.0,13.898029954633024,17.7,0,1
18,29/10/2015,2015/2016,1.0,NYK,ATL,101.0,112.0,0.0,1.0,NYK,ATL,W1,L1,1.0,0.0,14.374319203758903,21.3,0,1
19,29/10/2015,2015/2016,1.0,LAC,DAL,104.0,88.0,1.0,0.0,LAC,DAL,W1,W1,1.0,1.0,15.505151554572654,14.673795025286406,1,0
20,30/10/2015,2015/2016,1.0,ORL,OKC,136.0,139.0,0.0,1.0,ORL,OKC,L1,W1,0.0,0.0,14.955365296803652,27.890315315315316,1,0
21,30/10/2015,2015/2016,1.0,PHI,UTA,71.0,99.0,0.0,1.0,PHI,UTA,L1,L1,0.0,0.0,12.963125543635835,18.3,0,1
22,30/10/2015,2015/2016,1.0,CLE,MIA,102.0,92.0,1.0,0.0,CLE,MIA,W1,W1,1.0,1.0,12.347307464705386,15.816376954192632,1,0
23,30/10/2015,2015/2016,1.0,DET,CHI,98.0,94.0,1.0,0.0,DET,CHI,W2,W2,0.0,1.0,14.461756291236062,21.492318992654774,2,0
24,30/10/2015,2015/2016,1.0,BOS,TOR,103.0,113.0,0.0,1.0,BOS,TOR,W1,W1,1.0,0.0,13.913511404561827,21.85290893015031,1,0
25,30/10/2015,2015/2016,1.0,ATL,CHO,97.0,94.0,1.0,0.0,ATL,CHO,W1,L1,1.0,1.0,14.316003909351899,20.8,0,1
26,30/10/2015,2015/2016,1.0,MIL,WAS,113.0,118.0,0.0,1.0,MIL,WAS,L1,W1,0.0,0.0,14.825365730194893,19.8,1,0
27,30/10/2015,2015/2016,1.0,SAS,BRK,102.0,75.0,1.0,0.0,SAS,BRK,L1,L1,1.0,1.0,14.623290043290043,14.408273039971531,0,1
28,30/10/2015,2015/2016,1.0,DEN,MIN,78.0,95.0,0.0,1.0,DEN,MIN,W1,W1,0.0,0.0,14.915460030165912,15.161460997442456,1,0
29,30/10/2015,2015/2016,1.0,HOU,GSW,92.0,112.0,0.0,1.0,HOU,GSW,L1,W1,0.0,0.0,14.056677913679179,23.101541472963056,1,0
30,30/10/2015,2015/2016,1.0,SAC,LAL,132.0,114.0,1.0,0.0,SAC,LAL,L1,L1,1.0,1.0,13.807294573201984,13.253370501773947,0,1
31,30/10/2015,2015/2016,1.0,PHO,POR,110.0,92.0,1.0,0.0,PHO,POR,L1,W1,0.0,1.0,13.565183530893892,15.288328693679762,1,0
32,31/10/2015,2015/2016,1.0,IND,UTA,76.0,97.0,0.0,1.0,IND,UTA,L2,W1,1.0,0.0,13.898029954633024,18.3,1,0
33,31/10/2015,2015/2016,1.0,WAS,NYK,110.0,117.0,0.0,1.0,WAS,NYK,W2,L1,1.0,0.0,13.85056530214425,14.374319203758903,0,1
34,31/10/2015,2015/2016,1.0,NOP,GSW,120.0,134.0,0.0,1.0,NOP,GSW,L2,W2,1.0,0.0,13.031279357231146,23.101541472963056,2,0
35,31/10/2015,2015/2016,1.0,MEM,BRK,101.0,91.0,1.0,0.0,MEM,BRK,W1,L2,0.0,1.0,14.811153289949386,14.408273039971531,0,2
36,31/10/2015,2015/2016,1.0,POR,PHO,90.0,101.0,0.0,1.0,POR,PHO,L1,W1,0.0,0.0,15.288328693679762,13.565183530893892,1,0
37,31/10/2015,2015/2016,1.0,LAC,SAC,114.0,109.0,1.0,0.0,LAC,SAC,W2,W1,1.0,1.0,15.505151554572654,23.6,1,0
38,01/11/2015,2015/2016,1.0,CHO,ATL,92.0,94.0,0.0,1.0,CHO,ATL,L2,W2,1.0,0.0,15.088621458995336,21.3,2,0
39,01/11/2015,2015/2016,1.0,BOS,SAS,87.0,95.0,0.0,1.0,BOS,SAS,L1,W1,1.0,0.0,13.913511404561827,24.246153846153845,1,0
40,01/11/2015,2015/2016,1.0,MIA,HOU,109.0,89.0,1.0,0.0,MIA,HOU,L1,L2,1.0,1.0,15.816376954192632,25.3,0,2
41,01/11/2015,2015/2016,1.0,TOR,MIL,106.0,87.0,1.0,0.0,TOR,MIL,W2,L2,1.0,1.0,13.769058295964122,14.825365730194893,0,2
42,01/11/2015,2015/2016,1.0,CHI,ORL,92.0,87.0,1.0,0.0,CHI,ORL,L1,L2,1.0,1.0,12.469305707015632,14.955365296803652,0,2
43,01/11/2015,2015/2016,1.0,OKC,DEN,117.0,93.0,1.0,0.0,OKC,DEN,W2,L1,1.0,1.0,13.080726131779471,14.915460030165912,0,1
44,01/11/2015,2015/2016,1.0,LAL,DAL,93.0,103.0,0.0,1.0,LAL,DAL,L2,L1,0.0,0.0,13.253370501773947,14.673795025286406,0,1
45,02/11/2015,2015/2016,1.0,PHI,CLE,100.0,107.0,0.0,1.0,PHI,CLE,L2,W2,0.0,0.0,12.963125543635835,22.606882352941177,2,0
46,02/11/2015,2015/2016,1.0,BRK,MIL,96.0,103.0,0.0,1.0,BRK,MIL,L3,L3,0.0,0.0,14.408273039971531,14.825365730194893,0,3
47,02/11/2015,2015/2016,1.0,NYK,SAS,84.0,94.0,0.0,1.0,NYK,SAS,W1,W2,0.0,0.0,14.374319203758903,24.246153846153845,2,0
48,02/11/2015,2015/2016,1.0,HOU,OKC,110.0,105.0,1.0,0.0,HOU,OKC,L3,W3,1.0,1.0,14.056677913679179,27.890315315315316,3,0
49,02/11/2015,2015/2016,1.0,MIN,POR,101.0,106.0,0.0,1.0,MIN,POR,W2,L2,0.0,0.0,15.161460997442456,15.288328693679762,0,2
50,02/11/2015,2015/2016,1.0,GSW,MEM,119.0,69.0,1.0,0.0,GSW,MEM,W3,W2,1.0,1.0,13.38971878108328,17.7,2,0
51,02/11/2015,2015/2016,1.0,LAC,PHO,102.0,96.0,1.0,0.0,LAC,PHO,W3,W2,1.0,1.0,15.505151554572654,13.565183530893892,2,0
52,03/11/2015,2015/2016,1.0,CHO,CHI,130.0,105.0,1.0,0.0,CHO,CHI,L3,W1,0.0,1.0,15.088621458995336,21.492318992654774,1,0
53,03/11/2015,2015/2016,1.0,MIA,ATL,92.0,98.0,0.0,1.0,MIA,ATL,W1,W3,0.0,0.0,15.816376954192632,21.3,3,0
54,03/11/2015,2015/2016,1.0,DET,IND,82.0,94.0,0.0,1.0,DET,IND,W3,L3,0.0,0.0,14.461756291236062,20.9,0,3
55,03/11/2015,2015/2016,1.0,NOP,ORL,94.0,103.0,0.0,1.0,NOP,ORL,L3,L3,1.0,0.0,13.031279357231146,14.955365296803652,0,3
56,03/11/2015,2015/2016,1.0,DAL,TOR,91.0,102.0,0.0,1.0,DAL,TOR,W1,W3,0.0,0.0,14.673795025286406,21.85290893015031,3,0
57,03/11/2015,2015/2016,1.0,SAC,MEM,89.0,103.0,0.0,1.0,SAC,MEM,L1,L1,0.0,0.0,13.807294573201984,17.7,0,1
58,03/11/2015,2015/2016,1.0,LAL,DEN,109.0,120.0,0.0,1.0,LAL,DEN,L3,L2,0.0,0.0,13.253370501773947,14.915460030165912,0,2
59,04/11/2015,2015/2016,1.0,IND,BOS,100.0,98.0,1.0,0.0,IND,BOS,W1,L2,1.0,1.0,13.898029954633024,21.5,0,2
60,04/11/2015,2015/2016,1.0,WAS,SAS,102.0,99.0,1.0,0.0,WAS,SAS,L1,W3,1.0,1.0,13.85056530214425,24.246153846153845,3,0
61,04/11/2015,2015/2016,1.0,MIL,PHI,91.0,87.0,1.0,0.0,MIL,PHI,W1,L3,0.0,1.0,14.825365730194893,12.963125543635835,0,3
62,04/11/2015,2015/2016,1.0,OKC,TOR,98.0,103.0,0.0,1.0,OKC,TOR,L1,W4,1.0,0.0,13.080726131779471,21.85290893015031,4,0
63,04/11/2015,2015/2016,1.0,HOU,ORL,119.0,114.0,1.0,0.0,HOU,ORL,W1,W1,1.0,1.0,14.056677913679179,14.955365296803652,1,0
64,04/11/2015,2015/2016,1.0,ATL,BRK,101.0,87.0,1.0,0.0,ATL,BRK,W4,L4,1.0,1.0,14.316003909351899,14.408273039971531,0,4
65,04/11/2015,2015/2016,1.0,CLE,NYK,96.0,86.0,1.0,0.0,CLE,NYK,W3,L1,1.0,1.0,12.347307464705386,14.374319203758903,0,1
66,04/11/2015,2015/2016,1.0,UTA,POR,92.0,108.0,0.0,1.0,UTA,POR,W2,W1,0.0,0.0,14.140003873216706,15.288328693679762,1,0
67,04/11/2015,2015/2016,1.0,PHO,SAC,118.0,97.0,1.0,0.0,PHO,SAC,L1,L2,0.0,1.0,13.565183530893892,23.6,0,2
68,04/11/2015,2015/2016,1.0,GSW,LAC,112.0,108.0,1.0,0.0,GSW,LAC,W4,W4,1.0,1.0,13.38971878108328,20.6,4,0
69,05/11/2015,2015/2016,1.0,MIN,MIA,84.0,96.0,0.0,1.0,MIN,MIA,L1,L1,0.0,0.0,15.161460997442456,15.816376954192632,0,1
70,05/11/2015,2015/2016,1.0,CHI,OKC,104.0,98.0,1.0,0.0,CHI,OKC,L1,L2,1.0,1.0,12.469305707015632,27.890315315315316,0,2
71,05/11/2015,2015/2016,1.0,DAL,CHO,94.0,108.0,0.0,1.0,DAL,CHO,L1,W1,0.0,0.0,14.673795025286406,20.8,1,0
72,05/11/2015,2015/2016,1.0,DEN,UTA,84.0,96.0,0.0,1.0,DEN,UTA,W1,L1,0.0,0.0,14.915460030165912,18.3,0,1
73,05/11/2015,2015/2016,1.0,POR,MEM,115.0,96.0,1.0,0.0,POR,MEM,W2,W1,0.0,1.0,15.288328693679762,17.7,1,0
74,06/11/2015,2015/2016,1.0,ORL,TOR,92.0,87.0,1.0,0.0,ORL,TOR,L1,W5,0.0,1.0,14.955365296803652,21.85290893015031,5,0
75,06/11/2015,2015/2016,1.0,NYK,MIL,92.0,99.0,0.0,1.0,NYK,MIL,L2,W2,0.0,0.0,14.374319203758903,14.825365730194893,2,0
76,06/11/2015,2015/2016,1.0,BOS,WAS,118.0,98.0,1.0,0.0,BOS,WAS,L3,W1,1.0,1.0,13.913511404561827,19.8,1,0
77,06/11/2015,2015/2016,1.0,CLE,PHI,108.0,102.0,1.0,0.0,CLE,PHI,W4,L4,1.0,1.0,12.347307464705386,12.963125543635835,0,4
78,06/11/2015,2015/2016,1.0,BRK,LAL,98.0,104.0,0.0,1.0,BRK,LAL,L5,L4,0.0,0.0,14.408273039971531,13.253370501773947,0,4
79,06/11/2015,2015/2016,1.0,NOP,ATL,115.0,121.0,0.0,1.0,NOP,ATL,L4,W5,1.0,0.0,13.031279357231146,21.3,5,0
80,06/11/2015,2015/2016,1.0,IND,MIA,90.0,87.0,1.0,0.0,IND,MIA,W2,W1,1.0,1.0,13.898029954633024,15.816376954192632,1,0
81,06/11/2015,2015/2016,1.0,PHO,DET,92.0,100.0,0.0,1.0,PHO,DET,W1,L1,0.0,0.0,13.565183530893892,14.461756291236062,0,1
82,06/11/2015,2015/2016,1.0,GSW,DEN,119.0,104.0,1.0,0.0,GSW,DEN,W5,L1,1.0,1.0,13.38971878108328,14.915460030165912,0,1
83,06/11/2015,2015/2016,1.0,SAC,HOU,110.0,116.0,0.0,1.0,SAC,HOU,L3,W2,0.0,0.0,13.807294573201984,25.3,2,0
84,07/11/2015,2015/2016,1.0,CHI,MIN,93.0,102.0,0.0,1.0,CHI,MIN,W1,L2,1.0,0.0,12.469305707015632,15.161460997442456,0,2
85,07/11/2015,2015/2016,1.0,PHI,ORL,97.0,105.0,0.0,1.0,PHI,ORL,L5,W1,0.0,0.0,12.963125543635835,14.955365296803652,1,0
86,07/11/2015,2015/2016,1.0,ATL,WAS,114.0,99.0,1.0,0.0,ATL,WAS,W6,L1,1.0,1.0,14.316003909351899,19.8,0,1
87,07/11/2015,2015/2016,1.0,MIL,BRK,94.0,86.0,1.0,0.0,MIL,BRK,W3,L6,0.0,1.0,14.825365730194893,14.408273039971531,0,6
88,07/11/2015,2015/2016,1.0,DAL,NOP,107.0,98.0,1.0,0.0,DAL,NOP,L2,L5,0.0,1.0,14.673795025286406,25.0,0,5
89,07/11/2015,2015/2016,1.0,SAS,CHO,114.0,94.0,1.0,0.0,SAS,CHO,L1,W2,1.0,1.0,14.623290043290043,20.8,2,0
90,07/11/2015,2015/2016,1.0,UTA,MEM,89.0,79.0,1.0,0.0,UTA,MEM,W1,L1,1.0,1.0,14.140003873216706,17.7,0,1
91,07/11/2015,2015/2016,1.0,SAC,GSW,94.0,103.0,0.0,1.0,SAC,GSW,L4,W6,0.0,0.0,13.807294573201984,23.101541472963056,6,0
92,07/11/2015,2015/2016,1.0,LAC,HOU,105.0,109.0,0.0,1.0,LAC,HOU,L1,W3,1.0,0.0,15.505151554572654,25.3,3,0
93,08/11/2015,2015/2016,1.0,CLE,IND,101.0,97.0,1.0,0.0,CLE,IND,W5,W3,1.0,1.0,12.347307464705386,20.9,3,0
94,08/11/2015,2015/2016,1.0,NYK,LAL,99.0,95.0,1.0,0.0,NYK,LAL,L3,W1,0.0,1.0,14.374319203758903,13.253370501773947,1,0
95,08/11/2015,2015/2016,1.0,MIA,TOR,96.0,76.0,1.0,0.0,MIA,TOR,L1,L1,1.0,1.0,15.816376954192632,21.85290893015031,0,1
96,08/11/2015,2015/2016,1.0,OKC,PHO,124.0,103.0,1.0,0.0,OKC,PHO,L3,L1,1.0,1.0,13.080726131779471,13.565183530893892,0,1
97,08/11/2015,2015/2016,1.0,POR,DET,103.0,120.0,0.0,1.0,POR,DET,W3,W1,0.0,0.0,15.288328693679762,14.461756291236062,1,0
98,09/11/2015,2015/2016,1.0,PHI,CHI,88.0,111.0,0.0,1.0,PHI,CHI,L6,L1,0.0,0.0,12.963125543635835,21.492318992654774,0,1
99,09/11/2015,2015/2016,1.0,IND,ORL,97.0,84.0,1.0,0.0,IND,ORL,L1,W2,1.0,1.0,13.898029954633024,14.955365296803652,2,0
100,09/11/2015,2015/2016,1.0,ATL,MIN,107.0,117.0,0.0,1.0,ATL,MIN,W7,W1,1.0,0.0,14.316003909351899,15.161460997442456,1,0
101,09/11/2015,2015/2016,1.0,DEN,POR,108.0,104.0,1.0,0.0,DEN,POR,L2,L1,0.0,1.0,14.915460030165912,15.288328693679762,0,1
102,09/11/2015,2015/2016,1.0,SAC,SAS,88.0,106.0,0.0,1.0,SAC,SAS,L5,W1,0.0,0.0,13.807294573201984,24.246153846153845,1,0
103,09/11/2015,2015/2016,1.0,GSW,DET,109.0,95.0,1.0,0.0,GSW,DET,W7,W2,1.0,1.0,13.38971878108328,14.461756291236062,2,0
104,09/11/2015,2015/2016,1.0,LAC,MEM,94.0,92.0,1.0,0.0,LAC,MEM,L2,L2,1.0,1.0,15.505151554572654,17.7,0,2
105,10/11/2015,2015/2016,1.0,CLE,UTA,118.0,114.0,1.0,0.0,CLE,UTA,W6,W2,1.0,1.0,12.347307464705386,18.3,2,0
106,10/11/2015,2015/2016,1.0,WAS,OKC,101.0,125.0,0.0,1.0,WAS,OKC,L2,W1,1.0,0.0,13.85056530214425,27.890315315315316,1,0
107,10/11/2015,2015/2016,1.0,MIA,LAL,101.0,88.0,1.0,0.0,MIA,LAL,W1,L1,1.0,1.0,15.816376954192632,13.253370501773947,0,1
108,10/11/2015,2015/2016,1.0,TOR,NYK,109.0,111.0,0.0,1.0,TOR,NYK,L2,W1,1.0,0.0,13.769058295964122,14.374319203758903,1,0
109,10/11/2015,2015/2016,1.0,MIN,CHO,95.0,104.0,0.0,1.0,MIN,CHO,W2,L1,0.0,0.0,15.161460997442456,20.8,0,1
110,10/11/2015,2015/2016,1.0,MIL,BOS,83.0,99.0,0.0,1.0,MIL,BOS,W4,W1,0.0,0.0,14.825365730194893,21.5,1,0
111,10/11/2015,2015/2016,1.0,NOP,DAL,120.0,105.0,1.0,0.0,NOP,DAL,L6,W1,1.0,1.0,13.031279357231146,14.673795025286406,1,0
112,11/11/2015,2015/2016,1.0,PHI,TOR,103.0,119.0,0.0,1.0,PHI,TOR,L7,L3,0.0,0.0,12.963125543635835,21.85290893015031,0,3
113,11/11/2015,2015/2016,1.0,CHO,NYK,95.0,93.0,1.0,0.0,CHO,NYK,W1,W2,1.0,1.0,15.088621458995336,14.374319203758903,2,0
114,11/11/2015,2015/2016,1.0,ORL,LAL,101.0,99.0,1.0,0.0,ORL,LAL,L1,L2,0.0,1.0,14.955365296803652,13.253370501773947,0,2
115,11/11/2015,2015/2016,1.0,BOS,IND,91.0,102.0,0.0,1.0,BOS,IND,W2,W1,1.0,0.0,13.913511404561827,20.9,1,0
116,11/11/2015,2015/2016,1.0,ATL,NOP,106.0,98.0,1.0,0.0,ATL,NOP,L1,W1,1.0,1.0,14.316003909351899,25.0,1,0
117,11/11/2015,2015/2016,1.0,MEM,GSW,84.0,100.0,0.0,1.0,MEM,GSW,L3,W8,0.0,0.0,14.811153289949386,23.101541472963056,8,0
118,11/11/2015,2015/2016,1.0,DAL,LAC,118.0,108.0,1.0,0.0,DAL,LAC,L1,W1,0.0,1.0,14.673795025286406,20.6,1,0
119,11/11/2015,2015/2016,1.0,HOU,BRK,98.0,106.0,0.0,1.0,HOU,BRK,W4,L7,1.0,0.0,14.056677913679179,14.408273039971531,0,7
120,11/11/2015,2015/2016,1.0,DEN,MIL,103.0,102.0,1.0,0.0,DEN,MIL,W1,L1,0.0,1.0,14.915460030165912,14.825365730194893,0,1
121,11/11/2015,2015/2016,1.0,SAC,DET,101.0,92.0,1.0,0.0,SAC,DET,L6,L1,0.0,1.0,13.807294573201984,14.461756291236062,0,1
122,11/11/2015,2015/2016,1.0,POR,SAS,101.0,113.0,0.0,1.0,POR,SAS,L2,W2,0.0,0.0,15.288328693679762,24.246153846153845,2,0
123,12/11/2015,2015/2016,1.0,MIA,UTA,92.0,91.0,1.0,0.0,MIA,UTA,W2,L1,1.0,1.0,15.816376954192632,18.3,0,1
124,12/11/2015,2015/2016,1.0,MIN,GSW,116.0,129.0,0.0,1.0,MIN,GSW,L1,W9,0.0,0.0,15.161460997442456,23.101541472963056,9,0
125,12/11/2015,2015/2016,1.0,PHO,LAC,118.0,104.0,1.0,0.0,PHO,LAC,L2,L1,0.0,1.0,13.565183530893892,20.6,0,1
126,13/11/2015,2015/2016,1.0,IND,MIN,107.0,103.0,1.0,0.0,IND,MIN,W2,L2,1.0,1.0,13.898029954633024,15.161460997442456,0,2
127,13/11/2015,2015/2016,1.0,ORL,UTA,102.0,93.0,1.0,0.0,ORL,UTA,W1,L2,0.0,1.0,14.955365296803652,18.3,0,2
128,13/11/2015,2015/2016,1.0,TOR,NOP,100.0,81.0,1.0,0.0,TOR,NOP,W1,L1,1.0,1.0,13.769058295964122,25.0,0,1
129,13/11/2015,2015/2016,1.0,BOS,ATL,106.0,93.0,1.0,0.0,BOS,ATL,L1,W1,1.0,1.0,13.913511404561827,21.3,1,0
130,13/11/2015,2015/2016,1.0,NYK,CLE,84.0,90.0,0.0,1.0,NYK,CLE,L1,W7,0.0,0.0,14.374319203758903,22.606882352941177,7,0
131,13/11/2015,2015/2016,1.0,MEM,POR,101.0,100.0,1.0,0.0,MEM,POR,L4,L3,0.0,1.0,14.811153289949386,15.288328693679762,0,3
132,13/11/2015,2015/2016,1.0,OKC,PHI,102.0,85.0,1.0,0.0,OKC,PHI,W2,L8,1.0,1.0,13.080726131779471,12.963125543635835,0,8
133,13/11/2015,2015/2016,1.0,CHI,CHO,102.0,97.0,1.0,0.0,CHI,CHO,W1,W2,1.0,1.0,12.469305707015632,20.8,2,0
134,13/11/2015,2015/2016,1.0,DAL,LAL,90.0,82.0,1.0,0.0,DAL,LAL,W1,L3,0.0,1.0,14.673795025286406,13.253370501773947,0,3
135,13/11/2015,2015/2016,1.0,DEN,HOU,107.0,98.0,1.0,0.0,DEN,HOU,W2,L1,0.0,1.0,14.915460030165912,25.3,0,1
136,13/11/2015,2015/2016,1.0,SAC,BRK,111.0,109.0,1.0,0.0,SAC,BRK,W1,W1,0.0,1.0,13.807294573201984,14.408273039971531,1,0
137,14/11/2015,2015/2016,1.0,LAC,DET,101.0,96.0,1.0,0.0,LAC,DET,L2,L2,1.0,1.0,15.505151554572654,14.461756291236062,0,2
138,14/11/2015,2015/2016,1.0,WAS,ORL,108.0,99.0,1.0,0.0,WAS,ORL,L3,W2,1.0,1.0,13.85056530214425,14.955365296803652,2,0
139,14/11/2015,2015/2016,1.0,HOU,DAL,98.0,110.0,0.0,1.0,HOU,DAL,L2,W2,0.0,0.0,14.056677913679179,14.673795025286406,2,0
140,14/11/2015,2015/2016,1.0,MIL,CLE,108.0,105.0,1.0,0.0,MIL,CLE,L2,W8,0.0,1.0,14.825365730194893,22.606882352941177,8,0
141,14/11/2015,2015/2016,1.0,SAS,PHI,92.0,83.0,1.0,0.0,SAS,PHI,W3,L9,1.0,1.0,14.623290043290043,12.963125543635835,0,9
142,14/11/2015,2015/2016,1.0,PHO,DEN,105.0,81.0,1.0,0.0,PHO,DEN,W1,W3,0.0,1.0,13.565183530893892,14.915460030165912,3,0
143,14/11/2015,2015/2016,1.0,GSW,BRK,107.0,99.0,1.0,0.0,GSW,BRK,W10,L1,1.0,1.0,13.38971878108328,14.408273039971531,0,1
144,15/11/2015,2015/2016,1.0,NYK,NOP,95.0,87.0,1.0,0.0,NYK,NOP,L2,L2,0.0,1.0,14.374319203758903,25.0,0,2
145,15/11/2015,2015/2016,1.0,MIN,MEM,106.0,114.0,0.0,1.0,MIN,MEM,L3,W1,0.0,0.0,15.161460997442456,17.7,1,0
146,15/11/2015,2015/2016,1.0,CHO,POR,106.0,94.0,1.0,0.0,CHO,POR,L1,L4,1.0,1.0,15.088621458995336,15.288328693679762,0,4
147,15/11/2015,2015/2016,1.0,ATL,UTA,96.0,97.0,0.0,1.0,ATL,UTA,L1,L3,1.0,0.0,14.316003909351899,18.3,0,3
148,15/11/2015,2015/2016,1.0,OKC,BOS,85.0,100.0,0.0,1.0,OKC,BOS,W3,W1,0.0,0.0,13.080726131779471,21.5,1,0
149,15/11/2015,2015/2016,1.0,SAC,TOR,107.0,101.0,1.0,0.0,SAC,TOR,W2,W2,0.0,1.0,13.807294573201984,21.85290893015031,2,0
150,15/11/2015,2015/2016,1.0,LAL,DET,97.0,85.0,1.0,0.0,LAL,DET,L4,L3,0.0,1.0,13.253370501773947,14.461756291236062,0,3
151,16/11/2015,2015/2016,1.0,PHI,DAL,86.0,92.0,0.0,1.0,PHI,DAL,L10,W3,0.0,0.0,12.963125543635835,14.673795025286406,3,0
152,16/11/2015,2015/2016,1.0,HOU,BOS,95.0,111.0,0.0,1.0,HOU,BOS,L3,W2,1.0,0.0,14.056677913679179,21.5,2,0
153,16/11/2015,2015/2016,1.0,CHI,IND,96.0,95.0,1.0,0.0,CHI,IND,W2,W3,1.0,1.0,12.469305707015632,20.9,3,0
154,16/11/2015,2015/2016,1.0,MEM,OKC,122.0,114.0,1.0,0.0,MEM,OKC,W2,L1,0.0,1.0,14.811153289949386,27.890315315315316,0,1
155,16/11/2015,2015/2016,1.0,SAS,POR,93.0,80.0,1.0,0.0,SAS,POR,W4,L5,1.0,1.0,14.623290043290043,15.288328693679762,0,5
156,16/11/2015,2015/2016,1.0,PHO,LAL,120.0,101.0,1.0,0.0,PHO,LAL,W2,W1,0.0,1.0,13.565183530893892,13.253370501773947,1,0
157,17/11/2015,2015/2016,1.0,WAS,MIL,115.0,86.0,1.0,0.0,WAS,MIL,W1,W1,1.0,1.0,13.85056530214425,14.825365730194893,1,0
158,17/11/2015,2015/2016,1.0,MIA,MIN,91.0,103.0,0.0,1.0,MIA,MIN,W3,L4,0.0,0.0,15.816376954192632,15.161460997442456,0,4
159,17/11/2015,2015/2016,1.0,DET,CLE,104.0,99.0,1.0,0.0,DET,CLE,L4,L1,0.0,1.0,14.461756291236062,22.606882352941177,0,1
160,17/11/2015,2015/2016,1.0,NYK,CHO,102.0,94.0,1.0,0.0,NYK,CHO,W1,W1,0.0,1.0,14.374319203758903,20.8,1,0
161,17/11/2015,2015/2016,1.0,BRK,ATL,90.0,88.0,1.0,0.0,BRK,ATL,L2,L2,0.0,1.0,14.408273039971531,21.3,0,2
162,17/11/2015,2015/2016,1.0,NOP,DEN,98.0,115.0,0.0,1.0,NOP,DEN,L3,L1,1.0,0.0,13.031279357231146,14.915460030165912,0,1
163,17/11/2015,2015/2016,1.0,GSW,TOR,115.0,110.0,1.0,0.0,GSW,TOR,W11,L1,1.0,1.0,13.38971878108328,21.85290893015031,0,1
164,18/11/2015,2015/2016,1.0,ORL,MIN,104.0,101.0,1.0,0.0,ORL,MIN,L1,W1,0.0,1.0,14.955365296803652,15.161460997442456,1,0
165,18/11/2015,2015/2016,1.0,CHO,BRK,116.0,111.0,1.0,0.0,CHO,BRK,L1,W1,1.0,1.0,15.088621458995336,14.408273039971531,1,0
